run_date,company,summary,source_titles,chatter_summary,chatter_source_titles
"2026-08-28","Godrej Properties","- Technical analysts Hemen Kapadia and Somil Mehta recommended Godrej Properties as a bullish short-term pick on Thursday.

- Godrej Properties achieved a record in Q1 FY27 amid a 47% surge in luxury home demand, the strongest first quarter for Indian real estate since 2015.

- Godrej Properties gained as India's Nifty Realty index rose 1.3%, supported by rate cut expectations and festive season demand, with potential home loan rates declining to 8.25% following an anticipated October RBI rate cut.","Technical analysts turn bullish on Tech Mahindra, Godrej Properties, Amber Enterprises and Uno Minda | DLF and Godrej Properties Lead India Realty Rally as Luxury Demand Hits Nine-Year High | Nifty Realty Gains as Rate Cut Bets and Festive Season Set Up Strongest Q3 in Three Years","- Post 1 is generic market share comparison content unrelated to Godrej Properties-specific chatter.

- Post 2 reports officially announced news (NCLT-sanctioned Embellish Houses merger completion), not unverified speculation.

- Posts 3, 4, and 5 link to or summarize official earnings results and company guidance, not unverified social media speculation.

- Post 6 contains generic market sentiment summary and price data rather than specific unverified rumors or speculation about Godrej Properties.","Market share of Real estate cos of India 🏗🏢🏘

DLF  - Delhi NCR, Pan-India
Godrej Prop - Pan-India 
Oberoi Realty - Mumbai Metropolitan Region 
Phoenix Mills - Pan-India
Lodha - Mumbai (MMR), Pune

$GODREJPROP.NSE | 🚨 Godrej Properties makes Embellish Houses merger effective after completing ROC filing

$GODREJPROP.NSE 

Godrej Properties has made the Scheme of Amalgamation of its wholly owned subsidiary Embellish Houses Private Limited with the listed company effective after filing the NCLT-sanctioned scheme with the Registrar of Companies, Mumbai. 0

The Mumbai Bench of the NCLT had sanctioned the amalgamation on July 8. Godrej Properties received the certified copy of the order on August 7 and has now completed the filing required to make the scheme operative.

The appointed date of the scheme is November 1, 2025. Since Embellish Houses is wholly owned by Godrej Properties, no new Godrej Properties shares will be issued as merger consideration; the subsidiary’s existing shares will stand cancelled under the scheme. 1

The amalgamation consolidates the real-estate businesses within Godrej Properties and reduces the number of separate legal entities and related administrative and regulatory compliances. | $GODREJPROP.NSE shares jump over 4% on positive FY27 outlook, strong residential market 
 
https://www.cnbctv18.com/market/godrej-properties-share-price-strong-fy27-outlook-operating-cash-flow-collections-new-launches-returns-19962159.htm | $GODREJPROP.NSE Q1 Results: Operating cash flow of ₹20,000 crore see by next seven quarters 
 
https://www.cnbctv18.com/market/godrej-properties-q1-results-cash-flow-guidance-fy28-fcf-booking-collection-share-price-19961195.htm | GODREJ PROPERTIES | Q1 RESULTS 🚨 
 
✅ Net Profit declined 42% YoY to ₹350 Cr vs ₹600 Cr 
 
✅ Revenue increased 16% YoY to ₹506 Cr vs ₹435 Cr 
 
✅ Other Income fell to ₹839 Cr vs ₹1,186 Cr YoY 
 
✅ EBITDA Loss widened to ₹285.5 Cr vs ₹243 Cr loss YoY 
 
📊 Mixed quarterly performance with higher revenue, but profitability remained under pressure due to a wider EBITDA loss and lower other income. 
 
$GODREJPROP.NSE | $GODREJPROP.NSE - CMP: 2101.1
O: 2125.0 | H: 2134.0 | L: 2096.1 | Prev: 2117.87 | Change: -0.80%

Sector: Finance
Industry: Real Estate Development

Godrej Properties is currently a focal point for investors as the company continues to report record-breaking sales performance and expands its project pipeline through strategic land acquisitions in high-growth markets like Bengaluru, Gurugram, and Pune. Market participants are actively discussing the company&#39;s strong operational momentum, recent quarterly earnings, and its ability to secure major luxury development contracts, which remain key drivers for its positive sentiment.

Explore the tools for automated analysis at https://kkonline.org/nimblrta/"
"2026-08-28","Biocon","No fresh news found for Biocon today from the tracked sources.","","- Posts 1, 3, 4, and 6 appear to be sharing or summarizing official news articles and company earnings announcements rather than containing unverified social media speculation or chatter.
- Post 2 is generic ticker mention with no Biocon-specific commentary or chatter.
- Post 5 repeats management commentary from official sources without adding unverified speculation or rumor.","Vikas Khemani bets big on India&#39;s manufacturing shift, sees $BIOCON.NSE  at an &quot;inflection point&quot; 
 
https://www.cnbctv18.com/market/vikas-khemani-bets-on-india-manufacturing-shift-sees-biocon-at-inflection-point-19974251.htm | $PAYTM.NSE $BSE.NSE $TIINDIA.NSE $BIOCON.NSE

https://newsletter.indiastox.com/p/milky-mist-pops-paytm-blocks-bse-gets-hit-again | BIOCON LTD 🚨 
 
✅ US FDA approves Yesintek Single-dose Prefilled Autoinjector 
 
✅ Product indicated for the treatment of moderate to severe plaque psoriasis 
 
✅ Approval strengthens Biocon’s presence in the immunology &amp; dermatology segment 
 
📌 Key development for Biocon’s U.S. portfolio 
 
$BIOCON.NSE | $BIOCON.NSE  expects stronger second half on new biosimilar launches 
 
https://www.cnbctv18.com/market/earnings/biocon-q1-results-expects-stronger-second-half-on-new-biosimilar-launches-syngene-turnaround-seen-by-fy27-end-19963264.htm | 🧬 BIOCON | Management Commentary

📈 Biocon expects its subsidiary Syngene International to deliver stronger performance in the second half of FY27 (October–March).

📌 Key Takeaways:

Management expects Syngene International to perform better during the October–March period.

The outlook suggests improved business momentum in the second half of the financial year.

Investors may watch for stronger execution, higher demand, and improved earnings contribution from Syngene in H2 FY27.

$BIOCON.NSE | #BIOCON | Q1 FY27 Results 📊 
 
✅ Net Profit jumps to ₹141 Cr vs ₹31.4 Cr YoY (~349% Growth) 🚀 
 
✅ Revenue rises 10% YoY to ₹4,336 Cr vs ₹3,942 Cr 
 
✅ EBITDA grows 10.6% YoY to ₹847.2 Cr vs ₹766.1 Cr 
 
✅ EBITDA Margin improves to 19.54% vs 19.43% YoY 
 
📈 Strong bottom-line growth supported by steady revenue and EBITDA expansion. 
 
$BIOCON.NSE"
"2026-08-28","South Indian Bank","No fresh news found for South Indian Bank today from the tracked sources.","","- These posts primarily share verified corporate announcements and official Q1 earnings results from South Indian Bank (RBI approval for new MD & CEO, board fundraising approval, and published financial metrics), rather than unverified speculation or rumors.","4. South Indian Bank 
 
FII holding: 17.58% → 25.39% 
 
What&#39;s improving: 
• Sharp reduction in NPAs 
• Record annual profit 
• Growth in deposits and advances 
• Focus on retail and MSME lending 
 
Key risk: Profitability metrics still trail leading private sector banks. 
 
$SOUTHBANK.NSE | $SOUTHBANK.NSE expects stable asset quality, strong gold loan growth 
 
https://www.cnbctv18.com/market/earnings/south-indian-bank-stable-asset-quality-gold-loan-growth-despite-global-risks-ceo-q1-earnings-results-boardroom-geopolitical-tensions-west-asia-19948121.htm | SOUTH INDIAN BANK 
 
✅ Board approves fundraising of up to ₹1,000 Crore through debt securities. 
 
✅ Fundraising is subject to shareholder approval. 
 
✅ The proposed capital raise is expected to strengthen the bank&#39;s funding position and support future growth initiatives. 
 
🏦 A key corporate development to watch for investors. 
 
$SOUTHBANK.NSE | $SOUTHBANK.NSE Q1 Results: Core income drops 13%, asset quality stable 
 
https://www.cnbctv18.com/market/south-indian-bank-q1-results-core-income-drops-13-pc-asset-quality-stable-19947084.htm | 🚨 #SOUTHBANK Q1 FY27 RESULTS 🏦📊

✅ Net Profit: ₹380 Cr ⬆️ 18% YoY (vs ₹322 Cr)

✅ Interest Earned: ₹2,630 Cr ⬆️ 11% YoY (vs ₹2,360 Cr)

✅ Gross NPA: 1.38% vs 1.43% (QoQ)

✅ Net NPA: 0.26% vs 0.29% (QoQ)

$SOUTHBANK.NSE | 🚨 #SOUTHBANK IN FOCUS | RBI APPROVES NEW MD &amp; CEO APPOINTMENT 🏦

📢 The South Indian Bank has received RBI approval for the appointment of Mr. Mahesh Muralidhar Pai as its Managing Director &amp; Chief Executive Officer (MD &amp; CEO).

📊 Key Highlights

✅ RBI approves appointment of Mr. Mahesh Muralidhar Pai as MD &amp; CEO

✅ Brings nearly 30 years of banking experience

✅ Previously served as Chief General Manager – Digital Banking &amp; Innovation at Canara Bank

✅ Extensive expertise across: • Treasury • Retail Banking • MSME Banking • Agriculture Finance • Overseas Operations • Board-level leadership

$SOUTHBANK.NSE"
"2026-08-28","Karnataka Bank","No fresh news found for Karnataka Bank today from the tracked sources.","","- Posts 2, 4, and 5 appear to be sharing verified financial results and official business parameters from Karnataka Bank rather than unverified social media speculation or rumors.

- StockTwits users are speculating on technical chart patterns, with posts claiming that a breakout above ₹280 could trigger a rally to ₹300+ and that the stock shows bullish momentum setup signals, though these are unverified price predictions based on technical analysis.

- Post 1 contains generic technical trading content and self-promotion unrelated to Karnataka Bank-specific news or chatter.","$KTKBANK.NSE  
#MSISetup #MomentumTrading #MomentumMentor #RuleBasedSetup 
Stock after Achieving Last Suggest Target, Start Trading in Small Rising Wedge and Price close at its Breakout Level. Expected Further Upside move with Breakout Validation Candle. 
Buy Signal already come in MSI Setup. Now MSI Line in Bullish Zone. 
 
Check my Profile Bio to Connect.  
For more Content Like This - 
Subscribe my Educational Youtube Channel (Handle - @MomentumMentorAbhi). 
Follow me on Twitter/X (Handle - @abhishek_kush ).  
Follow me on TradingView (Handle - @Abhishek_MomentumTrader) | KARNATAKA BANK 
 
✅ Q1 Net Profit: ₹419 Crore ⬆️ vs ₹290 Crore YoY (+44.5%) 
 
✅ Q1 Revenue: ₹2,383 Crore ⬆️ vs ₹2,260 Crore YoY (+5.4%) 
 
✅ Gross NPA (GNPA): Improved to 2.58% from 2.78% QoQ. 
 
✅ Net NPA (NNPA): Declined to 0.87% from 0.98% QoQ. 
 
✅ Strong earnings growth backed by improving asset quality and healthy revenue expansion. 
 
📈 A solid quarter for Karnataka Bank, with profitability and asset quality showing positive momentum. 
 
$KTKBANK.NSE | $KTKBANK.NSE 

🚨 KTKBANK | Ascending Triangle Breakout Alert 🚨

📈 KTKBANK is knocking on a major resistance zone!

A decisive breakout above ₹280 could trigger the next leg of the rally, with ₹300+ as the immediate upside target. | #KARNATAKABANK 
 
✅ Gross Advances grew 16.6% YoY, reflecting strong credit growth. 
 
✅ Advances also increased 3.9% QoQ, indicating healthy sequential momentum. 
 
✅ Sustained loan growth highlights robust business expansion and improving lending traction. 
 
📈 A positive operational update that investors will be watching closely. 
 
$KTKBANK.NSE | Karnataka Bank Ltd reports provisional key business parameters as of 30.06.2026. Deposits grew 6.94% YoY to ₹1,10,411.54 Cr, with Gross Advances up 16.59% YoY to ₹86,590.11 Cr. CASA increased 12.46% YoY to ₹35,802.48 Cr. The share of CASA to total deposits stood at 32.43%. These figures are subject to a limited review by auditors.

📊 KARNATAKA BANK LTD | 🏷️ General

🌐 Details: https://wegro.app/IEQQr1

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$KTKBANK.NSE | Karnataka Bank Ltd. will hold virtual meetings with Analysts &amp; Institutional Investors on June 25, 2026, from 11 AM to 2 PM. Top management will attend. The meetings are organized by Ernst &amp; Young LLP. Information shared will be limited to what is publicly available, including the Q4FY2025-26 investor presentation already uploaded on the bank&#39;s website.

📊 KARNATAKA BANK LTD | 🏷️ Analyst / Investor Meet

🌐 Details: https://wegro.app/C8fE53

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$KTKBANK.NSE"
"2026-08-28","Deepak Nitrite","- Deepak Nitrite reported margin expansion in Q1 FY27 as part of India's specialty chemicals sector's first broad recovery quarter since the global agrochemical price downturn of 2023-24.","UPL Returns to Profit as India’s Specialty Chemicals Sector Stages Q1 FY27 Recovery","- StockTwits users are speculating that Deepak Nitrite's planned ₹115 billion capex could bring substantial growth but also poses execution risk and potential balance-sheet concerns, despite strong Q1FY27 results.

- One post claims, without evidence, a buy target of ₹1796 for the stock with a one-week timeframe, though this appears to be a generic trading recommendation rather than company-specific chatter.","4. Deepak Nitrite 
 
Q1FY27: 
Revenue: +35% 
EBITDA: +159% 
Net profit: +207% 
EBITDA margin: 21% vs 11% YoY 
 
The story is operating leverage and integrated chemical value chains. 
 
But there is a catch. 
 
The company plans massive capex of around ₹115 bn. 
 
Growth could be substantial, but so can execution and balance-sheet risks. 
 
$DEEPAKNTR.NSE | Vadodara-based $DEEPAKNTR.NSE  expects strong FY27 as raw material strategy supports growth 
 
https://www.cnbctv18.com/market/earnings/vadodara-deepak-nitrite-expects-strong-fy27-raw-material-strategy-supports-growth-west-asia-crisis-q1-earnings-results-boardroom-19964289.htm | Stocks to Focus on 5th Aug 2026

1.  $DEEPAKNTR.NSE  : Buy at ₹1717, Target ₹1796, Stop Loss: ₹1686

2. $ICICIGI.NSE  : Buy at ₹1644, Target ₹1676, Stop Loss: ₹1627

3. $BHARTIHEXA.NSE : Buy at ₹1616, Target ₹1677, Stop Loss: ₹1593

Time Period - 1 week | #DEEPAKNITRITE | Q1 Results 📊 
 
✅ Net Profit jumps to ₹345 Cr vs ₹112.2 Cr YoY (↑207%) 🚀 
 
✅ Revenue rises 36.4% YoY to ₹2,577.6 Cr vs ₹1,889.8 Cr 
 
✅ EBITDA surges to ₹540.2 Cr vs ₹189.4 Cr YoY (↑185%) 
 
✅ EBITDA Margin expands sharply to 21.0% from 10.03% YoY 📈 
 
🔥 Strong quarter with robust earnings growth, higher profitability, and significant margin expansion. 
 
$DEEPAKNTR.NSE | $DEEPAKNTR.NSE Q1 profit surges as margin doubles; board clears ₹2,500 crore expansion 
 
https://www.cnbctv18.com/market/deepak-nitrite-q1-results-profit-surges-margin-doubles-clears-rs-2500-crore-expansion-19961655.htm | Stocks to Watch for August 5: $BHARTIARTL.NSE , $NYKAA.NSE , $DEEPAKNTR.NSE , $MARICO and more 
 
https://www.cnbctv18.com/photos/market/top-stocks-to-watch-for-august-5-bharti-airtel-bharti-hexacom-nykaa-and-banks-auto-rbi-mpc-decision-19961529.htm"
"2026-08-28","Aditya Birla Capital","No fresh news found for Aditya Birla Capital today from the tracked sources.","","- Posts 1, 4, 5, and 6 are links to or summaries of official news reports (CNBC-TV18), not unverified social media speculation, so they fall outside the scope of this monitoring task.
- StockTwits users are speculating that ABCAPITAL has entered a ""TREND"" category on a proprietary technical indicator (SSSS) and is near a ""52-week high"" after breakout from consolidation, with claims it could move toward a ""Leadership"" category—though this is based on a third-party charting service's unconfirmed analysis, not company fundamentals.
- Post 2 contains only generic watchlist chatter with no Aditya Birla Capital–specific rumors, speculation, or claims.","$ABCAPITAL.NSE shares gain after unit enters gold loan business, plans 1,000 branch rollout 
 
https://www.cnbctv18.com/market/aditya-birla-capital-share-price-unit-enters-gold-loan-business-1000-branch-rollout-in-three-years-19973312.htm | Stocks to Watch in Coming Weeks -                           
$GRASIM.NSE 
$NATIONALUM.NSE 
$TMPV.NSE 
$SHRIRAMFIN.NSE 
$ABCAPITAL.NSE 
 
These stocks are ones to watch in the coming days. Are you adding any of them to your portfolio? | 🚨 Stock on SSSS Radar: ABCAPITAL 
 
📈 ABCAPITAL has just entered the TREND Category on the Smooth Structural Strength Score (SSSS) indicator. 
 
✅ Fresh 52-Week High 
✅ Breakout after a long consolidation 
✅ Trading in uncharted territory 
⏳ Next milestone: Leadership Category 
 
Why SSSS? 
 
🟢 For Passive Investors 
Hold winners as long as they remain in Trend or Leadership. 
 
No need to predict market tops. 
 
No need to worry about overbought readings or bearish divergences. 
 
Exit only when the stock weakens into Choppy or Noise. 
 
🔵 For Active Traders 
 
A quality watchlist creates quality opportunities. 
Whether you trade: 
• Swing Trading 
• Positional Trading 
• F&amp;O Strategies 
• Breakouts 
• Momentum Systems 
helps you focus on stocks with improving structural strength—before they become market leaders. 
 
Stop predicting. Start filtering. 
 
The biggest edge isn&#39;t finding more trades—it&#39;s avoiding weak stocks. 
 
📊 SSSS Indicator is available on TradingView through an affordable subscription $ABCAPITAL.NSE | $ABCAPITAL.NSE  Q1 Results: Lending, insurance lift profit 40%; AUM tops ₹7.5 lakh crore 
 
https://www.cnbctv18.com/market/aditya-birla-capital-q1-results-lending-insurance-lift-profit-aum-tops-rs-7-5-lakh-crore-19958807.htm | 2. Aditya Birla Capital 
 
Valuation: P/E of 27.58 vs industry average of 31.05 
 
FII holding: 7.01% → 7.94% (+0.93 percentage points) 
 
Key highlights: 
• Diversified financial services platform 
• Q4 Net Interest Income grew 27.4% YoY 
• Net profit increased 30.6% YoY 
 
$ABCAPITAL.NSE | 3. Aditya Birla Capital 
 
Valuation: P/E of 27.58 vs industry average of 31.05 
FII holding: 7.01% → 7.94% (+0.93 percentage points) 
 
Key highlights: 
• Diversified financial services platform 
• Q4 Net Interest Income grew 27.4% YoY 
• Net profit increased 30.6% YoY 
 
$ABCAPITAL.NSE"
"2026-08-28","Cohance Lifesciences","- Cohance Lifesciences Limited has filed its Integrated Annual Report for 2026 with the stock exchange.","Cohance Lifesciences Limited","- StockTwits users are sharing technical trading ideas with breakout targets above 486.50, though these are unverified swing trade recommendations without fundamental analysis.

- StockTwits posts reference official news (CNBC report) about Cohance's Hyderabad facility receiving USFDA observations, which is verified reporting rather than unconfirmed speculation.

- StockTwits users are discussing unconfirmed reports of recent leadership transitions at Cohance and the company's strategic shift toward a technology-driven CDMO platform, though specific details about these changes' impact remain speculative.","SWING TRADE IDEA🔥
STOCK: $COHANCE.NSE 
TIMEFRAME: 1 Day Chart 
Breakout above: 486.50+
SL: 465
Target: 510/531/585/640+++
(Do your own research before investing) | $COHANCE.NSE ’ Hyderabad plant gets USFDA observations: What it means for the pharma maker 
 
https://www.cnbctv18.com/business/companies/cohances-hyderabad-facility-gets-five-usfda-observations-after-inspection-19962649.htm | $COHANCE.NSE - CMP: 406.3
O: 410.0 | H: 412.3 | L: 403.55 | Prev: 414.63 | Change: -2.05%

Sector: Health Technology
Industry: Pharmaceuticals Major

Cohance Lifesciences is trending following significant corporate developments, including a recent leadership transition with the appointment of a new Chairman and Group CEO and the approval of an employee stock option plan. The community is actively monitoring the company&#39;s strategic shift toward a technology-driven CDMO platform, with discussions focusing on the impact of these changes on long-term growth and operational execution.

Explore the tools for automated analysis at https://kkonline.org/nimblrta/ | Cohance Lifesciences Limited announces that Catalyst Trusteeship Limited, as onshore security agent, has created an encumbrance over 21,99,30,170 equity shares (57.49% of total share capital) held by Berhyanda Limited (33.34%) &amp; Jusmiral Holdings Limited (24.15%). This is to secure term loan facilities availed by the borrowers from various lenders including Barclays Bank Plc &amp; Deutsche Bank AG. The pledge effective June 17, 2026, and covenants effective June 16, 2026, restrict disposal of these shares.

📊 COHANCE LIFESCIENCES LTD | 🏷️ Disclosures under Reg. 29(1) of SEBI (SAST) Regulations, 2011

🌐 Details: https://wegro.app/OR7tPk

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$COHANCE.NSE | Cohance Lifesciences Limited reports an encumbrance on 219,930,170 equity shares (57.49% of total share capital) held by Berhyanda Limited (127,539,592 shares, 33.34%) &amp; Jusmiral Holdings Limited (92,390,578 shares, 24.15%). This indirect encumbrance arose from term loan facilities availed by the borrowers under a Facility Agreement dated June 11, 2026, with covenants taking effect from June 16, 2026. Shares of the borrowers have also been pledged via Offshore Pledge Agreements.

📊 COHANCE LIFESCIENCES LTD | 🏷️ Disclosures under Reg. 29(1) of SEBI (SAST) Regulations, 2011

🌐 Details: https://wegro.app/fvFMcO

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$COHANCE.NSE | Cohance Lifesciences Limited announces the release of encumbrance on equity shares held by Berhyanda Limited &amp; Jusmiral Holdings Limited. This release, effective June 16, 2026, follows the full repayment of notes issued under a Notes Purchase Agreement. Previously, Berhyanda Limited had 12,75,39,592 shares (33.34% stake) &amp; Jusmiral Holdings Limited had 9,23,90,578 shares (24.15% stake) under encumbrance. This disclosure is made as per SEBI SAST Regulations.

📊 COHANCE LIFESCIENCES LTD | 🏷️ Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011

🌐 Details: https://wegro.app/1Zo9P9

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$COHANCE.NSE"
"2026-08-28","PhysicsWallah","- Lightspeed Venture Partners exited its entire 1.61% stake in PhysicsWallah through a ₹550 crore block deal, selling 4.67 crore shares at ₹117.72 per share to a consortium of 12 institutional investors led by ICICI Prudential Mutual Fund.

- PhysicsWallah reported 24% year-on-year revenue growth to ₹1,054 crore in Q1 FY27 and achieved positive EBITDA of ₹52 crore, while narrowing its consolidated net loss by 31% to ₹88 crore.

- PhysicsWallah's stock price rose 3.94% to ₹126.13 following the block deal announcement, despite the transaction occurring at a discount to the previous close of ₹121.35, giving the company a market capitalization of ₹36,754 crore.","Lightspeed Venture Partners exits PhysicsWallah with ₹550 crore stake sale | Lightspeed exits PhysicsWallah in Rs 550 cr share sale | PhysicsWallah Block Deal: Lightspeed Sells Entire Rs 550-Crore Stake; Goldman Sachs Among Buyers | Lightspeed Exits PhysicsWallah Post ₹550 Cr Stake Sale | Lightspeed Venture Partners exits Physicswallah for Rs 550 crore; Goldman Sachs, ICICI Pru MF, Tata AIA Life among 12 buyers | Lightspeed exits PhysicsWallah with Rs 550 Cr block deal","- The posts primarily discuss verified financial results (Q1 revenue growth of 24-34% YoY, net loss narrowing from ₹126 Cr to ₹22.9 Cr) and a reported block deal involving Lightspeed Opportunity Fund selling 1.6% equity stake for ₹550 Cr—these appear to be based on official news reports rather than unverified speculation or rumors.

- Several posts are generic stock lists mentioning PhysicsWallah alongside unrelated companies with no substantive chatter specific to the company itself.","PHYSICSWALLAH (#PW) 
 
✅ Block Deal Alert: Lightspeed Opportunity Fund sells 4.7 Cr shares of Physicswallah 
 
✅ Transaction involves 1.6% equity stake in the company 
 
✅ Deal value stands at approximately ₹550 Cr 
 
📌 Key takeaway: A sizeable stake change in one of India’s leading edtech companies draws investor attention. 
 
$PHYSICSWALLAH.P | 📊 A ₹550 crore $PHYSICSWALLAH.P block deal sees 1.6% of the company’s equity change hands. 
 
https://www.cnbctv18.com/market/physicswallah-share-price-equity-worth-rs-550-crore-changes-hands-19977205.htm | $BSE.NSE $UFLEX.NSE $PHYSICSWALLAH.P $DRREDDY.NSE $COCHINSHIP.NSE

https://newsletter.indiastox.com/p/bse-gets-cut-uflex-explodes-dr-reddy-s-trips | $PHYSICSWALLAH.P shares jump 8% after Q1 revenue rises 24%, $JMFINANCIL.NSE upgrades 
 
https://www.cnbctv18.com/market/physicswallah-share-price-jumps-after-q1-revenue-rises-jm-financial-upgrades-19970914.htm | PHYSICS WALLAH (PW) 📊 
 
✅ Q1 Net Loss narrowed sharply to ₹22.9 Cr vs ₹126 Cr YoY 
 
✅ Revenue jumped 34% YoY to ₹930 Cr vs ₹694 Cr 
 
✅ Strong revenue growth coupled with a significant reduction in losses 
 
$PHYSICSWALLAH.P | $PHYSICSWALLAH.P $RAJESHEXPO.NSE $TITAN.NSE $POWERINDIA.NSE $AGARIND.NSE

https://newsletter.indiastox.com/p/sebi-shock-student-loans-and-jewellery-targets"
"2026-08-28","Godawari Power and Ispat","No fresh news found for Godawari Power and Ispat today from the tracked sources.","","No notable social media chatter found for Godawari Power and Ispat today.",""
"2026-08-28","Ramco Industries Ltd","No fresh news found for Ramco Industries Ltd today from the tracked sources.","","- StockTwits users are speculating that Ramco Industries is positioned for a bullish breakout, with unverified claims of a rounding bottom formation and fresh buy signals based on technical analysis setups, though no official company announcements support these trading predictions.

- Unverified posts claim Ramco Industries has triggered a golden crossover (50-day moving average crossing above the 200-day line) following a cup and handle breakout pattern, presented as technical signals of bullish momentum without confirmation from official sources.","$RAMCOIND.NSE  
#MSISetup #MomentumTrading #MomentumMentor #RuleBasedSetup 
Ready for Rounding Bottom Breakout. Price close Just at Breakout Level. Expect Breakout Soon. 
Fresh Buy Signal Just come in MSI Setup. MSI Line in Bullish Zone. 
 
Check my Profile Bio to Connect.  
For more Content Like This - 
Subscribe my Educational Youtube Channel (Handle - @MomentumMentorAbhi). 
Follow me on Twitter/X (Handle - @abhishek_kush ).  
Follow me on TradingView (Handle - @Abhishek_MomentumTrader) | Technical Breakouts: Golden Crossover(Stocks where the short-term 50-day moving average has recently crossed above the long-term 200-day moving average, signaling strong long-term structural momentum)
OnMobile Global $ONMOBILE.NSE 
  Roto Pumps $ROTO.NSE 
 Ramco Industries  $RAMCOIND.NSE | $RAMCOIND.NSE $APOLLOHOSP.NSE $OFSS.NSE | Golden Crossover Stocks
Ramco Industries: Triggered a fresh bullish golden crossover as its short-term moving average crossed cleanly above the 200-day line, following a recent cup and handle breakout.

Apollo Hospitals: Confirmed strong technical strength with its moving averages maintaining a positive, upward-sloping alignment after a golden cross.

Oracle Financial Services (OFSS): Displayed extended bullish momentum, well supported by long-term accumulation setups following its structural crossover.
$RAMCOIND.NSE $APOLLOHOSP.NSE $OFSS.NSE | Ramco Industries Ltd announces the successful completion of its postal ballot, with shareholders approving the re-appointment of Shri Ajay Bhaskar Baliga as a Non-Executive Independent Director for a second term of 5 years (July 27, 2026 - July 26, 2031). The resolution passed with a high majority, reflecting shareholder confidence in the director&#39;s continued role. This re-appointment is crucial for board continuity &amp; governance. 📈

📊 RAMCO INDUSTRIES LTD | 🏷️ Postal Ballot

🌐 Details: https://wegro.app/AgQSsY

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$RAMCOIND.NSE | Ramco Industries Ltd announced the results of its postal ballot. A resolution to re-appoint Shri Ajay Bhaskar Baliga as a Non-Executive Independent Director for a second term of 5 years (July 27, 2026 to July 25, 2031) was passed. The re-appointment received 99.9992% of the votes in favour out of the total valid votes cast. The total valid votes were 5,84,85,495.

📊 RAMCO INDUSTRIES LTD | 🏷️ Postal Ballot

🌐 Details: https://wegro.app/e4oBBQ

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$RAMCOIND.NSE"
