run_date,company,summary,source_titles,chatter_summary,chatter_source_titles
"2026-09-13","Godrej Properties","- Godrej Properties share price fell 7% on September 11, 2026, as part of a broader decline in the Nifty Realty index which crashed 4% to hit a 2-month low.
- Godrej Properties and Orris Infrastructure settled a dispute over a Gurugram project.
- Godrej Properties estimates a Rs 70 crore impact from the settlement with Orris Infrastructure.
- Nacdac Infrastructure won a Rs 3.34 crore order from Godrej Properties.","Cochin Shipyard Ltd leads losers in 'A' group | Godrej Properties share price falls 7%: What triggered the sudden sell-off in trade today? - Livemint | Nifty Realty index crashes 4% to hit over 2-month low; Godrej Properties, Lodha lead losses: Here's why - Moneycontrol.com | Orris Infrastructure, Godrej Properties Settle Dispute Over Gurugram Project - BW Businessworld | Nacdac Infrastructure wins Rs 3.34 crore order from Godrej Properties - scanx.trade | Godrej Properties Estimates Rs 70 Crore Impact From Settlement - Equitypandit","- StockTwits users are discussing sector-wide selling pressure on realty stocks due to rising global bond yields and interest-rate concerns, with Godrej Properties mentioned as among the major names leading the decline.

- One post claims, without verification against official sources, that Godrej Properties has settled disputes related to its Godrej Air project in Gurugram with an estimated ₹70 Cr financial impact.

- StockTwits users are speculating on Godrej Properties' strategy shift toward premium, lifestyle-led developments, including a padel facility launch at Godrej City, Panvel and expansion of premium Sky Villas offerings.","$NIFTYREALTY.NSE 
$GODREJPROP.NSE $LODHA.NSE $PRESTIGE.NSE $OBEROIRLTY.NSE 
Realty stocks came under heavy selling pressure on Friday, with the Nifty Realty index falling nearly 4% to a more than two-month low. Godrej Properties, Lodha and other major real estate names led the decline as rising global bond yields and renewed interest-rate concerns weighed on sentiment. Higher US inflationary pressures, particularly from energy prices, strengthened expectations of further monetary tightening by the Federal Reserve. US 10-year Treasury yields moved close to 5%, while Indian 10-year bond yields crossed 7%, hitting a three-month high. Higher borrowing costs could weigh on housing demand and raise financing expenses for developers, pressuring sector valuations. Weaker-than-expected Q1 results from some companies further added to near-term earnings concerns. | GODREJ PROPERTIES 🚨 | GODREJ AIR DISPUTE SETTLED

#JustIn | Godrej Properties settles disputes related to the Godrej Air project in Gurugram.

✅ Settlement: Disputes concerning the Godrej Air project have been resolved
✅ Financial Impact: Estimated impact on the company is approximately ₹70 Cr
✅ Location: Gurugram

📌 Key Takeaway: The settlement resolves a key project-related dispute, with an estimated ₹70 Cr financial impact on Godrej Properties.

$GODREJPROP.NSE | Volatility BreakOut Stocks -               
$ICICIPRULI.NSE 
$IDEA.NSE 
$PIDILITIND.NSE 
$GODREJPROP.NSE 
$SBICARD.NSE | GODREJ PROPERTIES 🚨 
 
✅ Godrej Properties launches an On Court Padel facility at Godrej City, Panvel. 
 
✅ The initiative strengthens the company’s lifestyle-led mixed-use development strategy. 
 
✅ The facility is part of a broader focus on wellness-integrated residential development. 
 
✅ The company is also expanding its residential offerings with premium Sky Villas. 
 
📌 Why it matters: 
The move highlights Godrej Properties’ focus on creating premium, experience-driven communities that combine residential living, wellness and lifestyle amenities. 
 
$GODREJPROP.NSE | Market share of Real estate cos of India 🏗🏢🏘

DLF  - Delhi NCR, Pan-India
Godrej Prop - Pan-India 
Oberoi Realty - Mumbai Metropolitan Region 
Phoenix Mills - Pan-India
Lodha - Mumbai (MMR), Pune

$GODREJPROP.NSE | 🚨 Godrej Properties makes Embellish Houses merger effective after completing ROC filing

$GODREJPROP.NSE 

Godrej Properties has made the Scheme of Amalgamation of its wholly owned subsidiary Embellish Houses Private Limited with the listed company effective after filing the NCLT-sanctioned scheme with the Registrar of Companies, Mumbai. 0

The Mumbai Bench of the NCLT had sanctioned the amalgamation on July 8. Godrej Properties received the certified copy of the order on August 7 and has now completed the filing required to make the scheme operative.

The appointed date of the scheme is November 1, 2025. Since Embellish Houses is wholly owned by Godrej Properties, no new Godrej Properties shares will be issued as merger consideration; the subsidiary’s existing shares will stand cancelled under the scheme. 1

The amalgamation consolidates the real-estate businesses within Godrej Properties and reduces the number of separate legal entities and related administrative and regulatory compliances."
"2026-09-13","Biocon","- Biocon secured a 10-year supply contract for Pertuzumab in Brazil.
- Biocon shares gained following a Rs 635 crore block deal involving a 1% stake change.
- Biocon Foundation supported an oral cancer screening and training program in Nagaland focused on prevention and early detection.","Rising oral cancer cases in Nagaland a serious concern | Biocon secures 10-Year supply contract for Pertuzumab in Brazil - BioSpectrum Asia | Biocon Stock Gains As Rs 635 Cr Block Deal Changes 1% Stake; Biosimilars Growth In Focus - BW Businessworld","- StockTwits users are speculating that Active Pine has reportedly launched a block deal to sell up to 1.66 crore Biocon shares (roughly 1% of the company's equity), with investors advised to watch the transaction price and institutional participation.","$ADANIENT.NSE $PAYTM.NSE $BIOCON.NSE $ICICI500.NSE

https://indiastox-newsletter.beehiiv.com/p/100-oil-rocks-d-street-adani-raises-9-825-cr-paytm-bets-on-ai | BIOCON LTD. 🚨 | BLOCK DEAL ALERT 
 
✅ Sources: Block deal reportedly launched in Biocon 
✅ Seller: Active Pine is likely to sell up to 1.66 Cr shares 
✅ Stake: Transaction represents nearly 1% of the company’s equity 
✅ Mode: Shares likely to be sold through a block deal 
 
📌 Investors’ Focus: Watch the block deal price, transaction size and institutional participation. 
 
$BIOCON.NSE | 📈 $BIOCON.NSE expects double-digit growth in its biosimilars business to continue. Can it reach the $1 billion revenue milestone? 
 
https://www.cnbctv18.com/business/companies/biocon-sees-usd-1-billion-biosimilars-target-in-sight-eyes-glp-1-growth-from-malaysia-19986633.htm | 📈 $BIOCON.NSE ’s biosimilars business could reach $1 billion in revenue soon, says CEO Shreehas P Tambe. 
https://www.cnbctv18.com/business/companies/biocon-1-billion-biosimilar-revenue-insulin-us-growth-outlook-19986237.htm | Added a little $BIOCON.NSE | 📈 $BIOCON.NSE shares gain after securing a 10-year contract in Brazil for its breast cancer treatment drug pertuzumab. 
 
💊 The monoclonal antibody is used to treat HER2-positive breast cancer and is currently not manufactured locally in Brazil. 
 
https://www.cnbctv18.com/market/biocon-share-price-10-year-contract-brazil-breast-cancer-treatment-drug-pertuzumab-bahiafarma-bionovis-19986217.htm"
"2026-09-13","South Indian Bank","No fresh news found for South Indian Bank today from the tracked sources.","","- StockTwits users are highlighting that FII holdings in South Indian Bank increased from 17.58% to 25.39%, alongside improvements in NPA reduction, record annual profit, and deposit/advance growth, though they note profitability metrics still lag leading private sector banks.

- One post reports (citing official sources) that the bank's board approved fundraising of up to ₹1,000 crore through debt securities, subject to shareholder approval, to strengthen funding and support growth.

- StockTwits users are discussing Q1 results showing net profit up 18% YoY to ₹380 crore and further NPA improvements, though some posts note core income dropped 13% in the same period.","4. South Indian Bank 
 
FII holding: 17.58% → 25.39% 
 
What&#39;s improving: 
• Sharp reduction in NPAs 
• Record annual profit 
• Growth in deposits and advances 
• Focus on retail and MSME lending 
 
Key risk: Profitability metrics still trail leading private sector banks. 
 
$SOUTHBANK.NSE | $SOUTHBANK.NSE expects stable asset quality, strong gold loan growth 
 
https://www.cnbctv18.com/market/earnings/south-indian-bank-stable-asset-quality-gold-loan-growth-despite-global-risks-ceo-q1-earnings-results-boardroom-geopolitical-tensions-west-asia-19948121.htm | SOUTH INDIAN BANK 
 
✅ Board approves fundraising of up to ₹1,000 Crore through debt securities. 
 
✅ Fundraising is subject to shareholder approval. 
 
✅ The proposed capital raise is expected to strengthen the bank&#39;s funding position and support future growth initiatives. 
 
🏦 A key corporate development to watch for investors. 
 
$SOUTHBANK.NSE | $SOUTHBANK.NSE Q1 Results: Core income drops 13%, asset quality stable 
 
https://www.cnbctv18.com/market/south-indian-bank-q1-results-core-income-drops-13-pc-asset-quality-stable-19947084.htm | 🚨 #SOUTHBANK Q1 FY27 RESULTS 🏦📊

✅ Net Profit: ₹380 Cr ⬆️ 18% YoY (vs ₹322 Cr)

✅ Interest Earned: ₹2,630 Cr ⬆️ 11% YoY (vs ₹2,360 Cr)

✅ Gross NPA: 1.38% vs 1.43% (QoQ)

✅ Net NPA: 0.26% vs 0.29% (QoQ)

$SOUTHBANK.NSE | 🚨 #SOUTHBANK IN FOCUS | RBI APPROVES NEW MD &amp; CEO APPOINTMENT 🏦

📢 The South Indian Bank has received RBI approval for the appointment of Mr. Mahesh Muralidhar Pai as its Managing Director &amp; Chief Executive Officer (MD &amp; CEO).

📊 Key Highlights

✅ RBI approves appointment of Mr. Mahesh Muralidhar Pai as MD &amp; CEO

✅ Brings nearly 30 years of banking experience

✅ Previously served as Chief General Manager – Digital Banking &amp; Innovation at Canara Bank

✅ Extensive expertise across: • Treasury • Retail Banking • MSME Banking • Agriculture Finance • Overseas Operations • Board-level leadership

$SOUTHBANK.NSE"
"2026-09-13","Karnataka Bank","No fresh news found for Karnataka Bank today from the tracked sources.","","- StockTwits users are speculating that Karnataka Bank is targeting ₹6,000 Cr in gold loan expansion and pursuing RAM (Retail, Agriculture & MSME) portfolio rebalancing to improve margins and asset quality, though these remain unconfirmed strategic claims.

- Multiple posts claim Karnataka Bank delivered strong Q1 results with 44.5% YoY net profit growth, improving NPA metrics, and 16.6% YoY advance growth, but these are presented as social media commentary rather than independently verified data.

- Technical traders are speculating about bullish chart patterns, with posts claiming an ascending triangle breakout above ₹280 could target ₹300+, though such price predictions are unverified trading opinion.","KARNATAKA BANK 📊 
 
✅ Targets ₹6,000 Cr Gold Loan Expansion 
 
✅ Bank plans to aggressively scale its gold loan portfolio, focusing on high-margin, collateral-backed lending. 
 
✅ RAM portfolio rebalancing remains a key strategic focus, with increased emphasis on Retail, Agriculture &amp; MSME segments. 
 
✅ Strategy aims to improve credit mix, profitability and overall asset quality. 
 
📌 Investor Takeaway: A stronger gold-loan franchise and RAM rebalancing could support Karnataka Bank’s growth and margins going forward. 
 
$KTKBANK.NSE | $KTKBANK.NSE  
#MSISetup #MomentumTrading #MomentumMentor #RuleBasedSetup 
Stock after Achieving Last Suggest Target, Start Trading in Small Rising Wedge and Price close at its Breakout Level. Expected Further Upside move with Breakout Validation Candle. 
Buy Signal already come in MSI Setup. Now MSI Line in Bullish Zone. 
 
Check my Profile Bio to Connect.  
For more Content Like This - 
Subscribe my Educational Youtube Channel (Handle - @MomentumMentorAbhi). 
Follow me on Twitter/X (Handle - @abhishek_kush ).  
Follow me on TradingView (Handle - @Abhishek_MomentumTrader) | KARNATAKA BANK 
 
✅ Q1 Net Profit: ₹419 Crore ⬆️ vs ₹290 Crore YoY (+44.5%) 
 
✅ Q1 Revenue: ₹2,383 Crore ⬆️ vs ₹2,260 Crore YoY (+5.4%) 
 
✅ Gross NPA (GNPA): Improved to 2.58% from 2.78% QoQ. 
 
✅ Net NPA (NNPA): Declined to 0.87% from 0.98% QoQ. 
 
✅ Strong earnings growth backed by improving asset quality and healthy revenue expansion. 
 
📈 A solid quarter for Karnataka Bank, with profitability and asset quality showing positive momentum. 
 
$KTKBANK.NSE | $KTKBANK.NSE 

🚨 KTKBANK | Ascending Triangle Breakout Alert 🚨

📈 KTKBANK is knocking on a major resistance zone!

A decisive breakout above ₹280 could trigger the next leg of the rally, with ₹300+ as the immediate upside target. | #KARNATAKABANK 
 
✅ Gross Advances grew 16.6% YoY, reflecting strong credit growth. 
 
✅ Advances also increased 3.9% QoQ, indicating healthy sequential momentum. 
 
✅ Sustained loan growth highlights robust business expansion and improving lending traction. 
 
📈 A positive operational update that investors will be watching closely. 
 
$KTKBANK.NSE | Karnataka Bank Ltd reports provisional key business parameters as of 30.06.2026. Deposits grew 6.94% YoY to ₹1,10,411.54 Cr, with Gross Advances up 16.59% YoY to ₹86,590.11 Cr. CASA increased 12.46% YoY to ₹35,802.48 Cr. The share of CASA to total deposits stood at 32.43%. These figures are subject to a limited review by auditors.

📊 KARNATAKA BANK LTD | 🏷️ General

🌐 Details: https://wegro.app/IEQQr1

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$KTKBANK.NSE"
"2026-09-13","Deepak Nitrite","- Deepak Nitrite has appointed Lohit Shringi as CEO of its Advanced Intermediates Business unit.","Deepak Nitrite appoints Lohit Shringi as CEO Advanced Intermediates Business - Indian Chemical News","- StockTwits users are speculating that Deepak Nitrite's strong Q1FY27 earnings growth (revenue +35%, net profit +207%) could be overshadowed by execution and balance-sheet risks from planned capex of around ₹115 billion.

- One post claims, without evidence, that Deepak Nitrite is a buy at ₹1717 with a one-week target of ₹1796 and stop loss at ₹1686.","4. Deepak Nitrite 
 
Q1FY27: 
Revenue: +35% 
EBITDA: +159% 
Net profit: +207% 
EBITDA margin: 21% vs 11% YoY 
 
The story is operating leverage and integrated chemical value chains. 
 
But there is a catch. 
 
The company plans massive capex of around ₹115 bn. 
 
Growth could be substantial, but so can execution and balance-sheet risks. 
 
$DEEPAKNTR.NSE | Vadodara-based $DEEPAKNTR.NSE  expects strong FY27 as raw material strategy supports growth 
 
https://www.cnbctv18.com/market/earnings/vadodara-deepak-nitrite-expects-strong-fy27-raw-material-strategy-supports-growth-west-asia-crisis-q1-earnings-results-boardroom-19964289.htm | Stocks to Focus on 5th Aug 2026

1.  $DEEPAKNTR.NSE  : Buy at ₹1717, Target ₹1796, Stop Loss: ₹1686

2. $ICICIGI.NSE  : Buy at ₹1644, Target ₹1676, Stop Loss: ₹1627

3. $BHARTIHEXA.NSE : Buy at ₹1616, Target ₹1677, Stop Loss: ₹1593

Time Period - 1 week | #DEEPAKNITRITE | Q1 Results 📊 
 
✅ Net Profit jumps to ₹345 Cr vs ₹112.2 Cr YoY (↑207%) 🚀 
 
✅ Revenue rises 36.4% YoY to ₹2,577.6 Cr vs ₹1,889.8 Cr 
 
✅ EBITDA surges to ₹540.2 Cr vs ₹189.4 Cr YoY (↑185%) 
 
✅ EBITDA Margin expands sharply to 21.0% from 10.03% YoY 📈 
 
🔥 Strong quarter with robust earnings growth, higher profitability, and significant margin expansion. 
 
$DEEPAKNTR.NSE | $DEEPAKNTR.NSE Q1 profit surges as margin doubles; board clears ₹2,500 crore expansion 
 
https://www.cnbctv18.com/market/deepak-nitrite-q1-results-profit-surges-margin-doubles-clears-rs-2500-crore-expansion-19961655.htm | Stocks to Watch for August 5: $BHARTIARTL.NSE , $NYKAA.NSE , $DEEPAKNTR.NSE , $MARICO and more 
 
https://www.cnbctv18.com/photos/market/top-stocks-to-watch-for-august-5-bharti-airtel-bharti-hexacom-nykaa-and-banks-auto-rbi-mpc-decision-19961529.htm"
"2026-09-13","Aditya Birla Capital","- Aditya Birla Housing Finance (a subsidiary of Aditya Birla Capital) launched a new branch in Thanjavur, Tamil Nadu, as part of its pan-India expansion strategy.","Aditya Birla Housing Finance Expands Presence in Tamil Nadu with New Branch in Thanjavur","- Posts primarily share verified news articles about ABCAPITAL's Q1 results, gold loan business expansion, and financial metrics rather than containing unverified rumors or speculation about the company.

- One StockTwits user claims, without evidence, that ABCAPITAL has entered the ""TREND Category"" on a technical indicator (SSSS) and is at a fresh 52-week high with potential to reach ""Leadership Category,"" positioning it as a breakout opportunity.

- StockTwits users are speculating that ABCAPITAL is worth watching due to improving technical signals and relatively attractive valuation (P/E of 27.58 vs. industry average of 31.05), with one noting increased FII holdings.","$ABCAPITAL.NSE shares gain after unit enters gold loan business, plans 1,000 branch rollout 
 
https://www.cnbctv18.com/market/aditya-birla-capital-share-price-unit-enters-gold-loan-business-1000-branch-rollout-in-three-years-19973312.htm | Stocks to Watch in Coming Weeks -                           
$GRASIM.NSE 
$NATIONALUM.NSE 
$TMPV.NSE 
$SHRIRAMFIN.NSE 
$ABCAPITAL.NSE 
 
These stocks are ones to watch in the coming days. Are you adding any of them to your portfolio? | 🚨 Stock on SSSS Radar: ABCAPITAL 
 
📈 ABCAPITAL has just entered the TREND Category on the Smooth Structural Strength Score (SSSS) indicator. 
 
✅ Fresh 52-Week High 
✅ Breakout after a long consolidation 
✅ Trading in uncharted territory 
⏳ Next milestone: Leadership Category 
 
Why SSSS? 
 
🟢 For Passive Investors 
Hold winners as long as they remain in Trend or Leadership. 
 
No need to predict market tops. 
 
No need to worry about overbought readings or bearish divergences. 
 
Exit only when the stock weakens into Choppy or Noise. 
 
🔵 For Active Traders 
 
A quality watchlist creates quality opportunities. 
Whether you trade: 
• Swing Trading 
• Positional Trading 
• F&amp;O Strategies 
• Breakouts 
• Momentum Systems 
helps you focus on stocks with improving structural strength—before they become market leaders. 
 
Stop predicting. Start filtering. 
 
The biggest edge isn&#39;t finding more trades—it&#39;s avoiding weak stocks. 
 
📊 SSSS Indicator is available on TradingView through an affordable subscription $ABCAPITAL.NSE | $ABCAPITAL.NSE  Q1 Results: Lending, insurance lift profit 40%; AUM tops ₹7.5 lakh crore 
 
https://www.cnbctv18.com/market/aditya-birla-capital-q1-results-lending-insurance-lift-profit-aum-tops-rs-7-5-lakh-crore-19958807.htm | 2. Aditya Birla Capital 
 
Valuation: P/E of 27.58 vs industry average of 31.05 
 
FII holding: 7.01% → 7.94% (+0.93 percentage points) 
 
Key highlights: 
• Diversified financial services platform 
• Q4 Net Interest Income grew 27.4% YoY 
• Net profit increased 30.6% YoY 
 
$ABCAPITAL.NSE | 3. Aditya Birla Capital 
 
Valuation: P/E of 27.58 vs industry average of 31.05 
FII holding: 7.01% → 7.94% (+0.93 percentage points) 
 
Key highlights: 
• Diversified financial services platform 
• Q4 Net Interest Income grew 27.4% YoY 
• Net profit increased 30.6% YoY 
 
$ABCAPITAL.NSE"
"2026-09-13","Cohance Lifesciences","No fresh news found for Cohance Lifesciences today from the tracked sources.","","- StockTwits users are circulating reports that Cohance Lifesciences' Telangana manufacturing facility received a US FDA Form 483 with observations following an inspection in August-September 2026, with speculation that investor focus will be on the company's corrective action response and whether this triggers further regulatory developments.

- One post claims, without independent verification, that major shareholders (Berhyanda Limited and Jusmiral Holdings, together holding 57.49% of share capital) have pledged their equity shares as collateral for term loan facilities from lenders including Barclays Bank and Deutsche Bank, with disposal restrictions in effect as of June 2026.

- StockTwits users are speculating that recent leadership changes (appointment of new Chairman and Group CEO) combined with an approved employee stock option plan signal a strategic pivot toward a technology-driven CDMO platform, with community discussion centered on execution risks and long-term growth implications.","COHANCE LIFE 🚨 | US FDA UPDATE 
 
✅ US FDA issues Form 483 with 4 observations for Cohance Life’s FDF manufacturing plant in Telangana 
 
✅ US FDA inspection was conducted from August 27 to September 4, 2026 
 
⚠️ Key Watch: Investors will closely track the company’s response and corrective actions related to the observations. 
 
📌 Market Focus: Further regulatory updates could remain an important trigger for the stock. 
 
$COHANCE.NSE | SWING TRADE IDEA🔥
STOCK: $COHANCE.NSE 
TIMEFRAME: 1 Day Chart 
Breakout above: 486.50+
SL: 465
Target: 510/531/585/640+++
(Do your own research before investing) | $COHANCE.NSE ’ Hyderabad plant gets USFDA observations: What it means for the pharma maker 
 
https://www.cnbctv18.com/business/companies/cohances-hyderabad-facility-gets-five-usfda-observations-after-inspection-19962649.htm | $COHANCE.NSE - CMP: 406.3
O: 410.0 | H: 412.3 | L: 403.55 | Prev: 414.63 | Change: -2.05%

Sector: Health Technology
Industry: Pharmaceuticals Major

Cohance Lifesciences is trending following significant corporate developments, including a recent leadership transition with the appointment of a new Chairman and Group CEO and the approval of an employee stock option plan. The community is actively monitoring the company&#39;s strategic shift toward a technology-driven CDMO platform, with discussions focusing on the impact of these changes on long-term growth and operational execution.

Explore the tools for automated analysis at https://kkonline.org/nimblrta/ | Cohance Lifesciences Limited announces that Catalyst Trusteeship Limited, as onshore security agent, has created an encumbrance over 21,99,30,170 equity shares (57.49% of total share capital) held by Berhyanda Limited (33.34%) &amp; Jusmiral Holdings Limited (24.15%). This is to secure term loan facilities availed by the borrowers from various lenders including Barclays Bank Plc &amp; Deutsche Bank AG. The pledge effective June 17, 2026, and covenants effective June 16, 2026, restrict disposal of these shares.

📊 COHANCE LIFESCIENCES LTD | 🏷️ Disclosures under Reg. 29(1) of SEBI (SAST) Regulations, 2011

🌐 Details: https://wegro.app/OR7tPk

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$COHANCE.NSE | Cohance Lifesciences Limited reports an encumbrance on 219,930,170 equity shares (57.49% of total share capital) held by Berhyanda Limited (127,539,592 shares, 33.34%) &amp; Jusmiral Holdings Limited (92,390,578 shares, 24.15%). This indirect encumbrance arose from term loan facilities availed by the borrowers under a Facility Agreement dated June 11, 2026, with covenants taking effect from June 16, 2026. Shares of the borrowers have also been pledged via Offshore Pledge Agreements.

📊 COHANCE LIFESCIENCES LTD | 🏷️ Disclosures under Reg. 29(1) of SEBI (SAST) Regulations, 2011

🌐 Details: https://wegro.app/fvFMcO

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$COHANCE.NSE"
"2026-09-13","PhysicsWallah","- No substantive details available for PhysicsWallah in today's headlines.","Physicswallah Ltd Surges on Exceptional Volume Amid Market Headwinds - MarketsMojo","- These posts are primarily sharing verified news reports (analyst upgrades, Q1 earnings results, block deal transactions) rather than unverified social media speculation about PhysicsWallah.","📈 Stocks To Buy: Motilal Oswal sees up to 82% upside for $PHYSICSWALLAH.P in its bull case. 
 
💰 Seven of eight analysts covering the stock have a ‘Buy’ rating, with one ‘Hold’. 
 
https://www.cnbctv18.com/market/physicswallah-share-price-motilal-oswal-says-buy-target-upside-bull-bear-case-key-risks-online-offline-biz-growth-19983919.htm | PHYSICSWALLAH (#PW) 
 
✅ Block Deal Alert: Lightspeed Opportunity Fund sells 4.7 Cr shares of Physicswallah 
 
✅ Transaction involves 1.6% equity stake in the company 
 
✅ Deal value stands at approximately ₹550 Cr 
 
📌 Key takeaway: A sizeable stake change in one of India’s leading edtech companies draws investor attention. 
 
$PHYSICSWALLAH.P | 📊 A ₹550 crore $PHYSICSWALLAH.P block deal sees 1.6% of the company’s equity change hands. 
 
https://www.cnbctv18.com/market/physicswallah-share-price-equity-worth-rs-550-crore-changes-hands-19977205.htm | $BSE.NSE $UFLEX.NSE $PHYSICSWALLAH.P $DRREDDY.NSE $COCHINSHIP.NSE

https://newsletter.indiastox.com/p/bse-gets-cut-uflex-explodes-dr-reddy-s-trips | $PHYSICSWALLAH.P shares jump 8% after Q1 revenue rises 24%, $JMFINANCIL.NSE upgrades 
 
https://www.cnbctv18.com/market/physicswallah-share-price-jumps-after-q1-revenue-rises-jm-financial-upgrades-19970914.htm | PHYSICS WALLAH (PW) 📊 
 
✅ Q1 Net Loss narrowed sharply to ₹22.9 Cr vs ₹126 Cr YoY 
 
✅ Revenue jumped 34% YoY to ₹930 Cr vs ₹694 Cr 
 
✅ Strong revenue growth coupled with a significant reduction in losses 
 
$PHYSICSWALLAH.P"
"2026-09-13","Godawari Power and Ispat","No fresh news found for Godawari Power and Ispat today from the tracked sources.","","No notable social media chatter found for Godawari Power and Ispat today.",""
"2026-09-13","Ramco Industries Ltd","No fresh news found for Ramco Industries Ltd today from the tracked sources.","","- StockTwits users are speculating that Ramco Industries is poised for a bullish breakout, with posts claiming the stock has triggered a golden crossover (50-day moving average crossing above the 200-day line) and is forming rounding bottom and cup-and-handle patterns suggesting imminent upward momentum.

- Multiple posts cite technical analysis suggesting Ramco Industries is in a ""bullish zone"" with fresh buy signals, though these are unverified trading interpretations based on moving averages and momentum indicators rather than fundamental company developments.","$RAMCOIND.NSE  
#MSISetup #MomentumTrading #MomentumMentor #RuleBasedSetup 
Ready for Rounding Bottom Breakout. Price close Just at Breakout Level. Expect Breakout Soon. 
Fresh Buy Signal Just come in MSI Setup. MSI Line in Bullish Zone. 
 
Check my Profile Bio to Connect.  
For more Content Like This - 
Subscribe my Educational Youtube Channel (Handle - @MomentumMentorAbhi). 
Follow me on Twitter/X (Handle - @abhishek_kush ).  
Follow me on TradingView (Handle - @Abhishek_MomentumTrader) | Technical Breakouts: Golden Crossover(Stocks where the short-term 50-day moving average has recently crossed above the long-term 200-day moving average, signaling strong long-term structural momentum)
OnMobile Global $ONMOBILE.NSE 
  Roto Pumps $ROTO.NSE 
 Ramco Industries  $RAMCOIND.NSE | $RAMCOIND.NSE $APOLLOHOSP.NSE $OFSS.NSE | Golden Crossover Stocks
Ramco Industries: Triggered a fresh bullish golden crossover as its short-term moving average crossed cleanly above the 200-day line, following a recent cup and handle breakout.

Apollo Hospitals: Confirmed strong technical strength with its moving averages maintaining a positive, upward-sloping alignment after a golden cross.

Oracle Financial Services (OFSS): Displayed extended bullish momentum, well supported by long-term accumulation setups following its structural crossover.
$RAMCOIND.NSE $APOLLOHOSP.NSE $OFSS.NSE | Ramco Industries Ltd announces the successful completion of its postal ballot, with shareholders approving the re-appointment of Shri Ajay Bhaskar Baliga as a Non-Executive Independent Director for a second term of 5 years (July 27, 2026 - July 26, 2031). The resolution passed with a high majority, reflecting shareholder confidence in the director&#39;s continued role. This re-appointment is crucial for board continuity &amp; governance. 📈

📊 RAMCO INDUSTRIES LTD | 🏷️ Postal Ballot

🌐 Details: https://wegro.app/AgQSsY

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$RAMCOIND.NSE | Ramco Industries Ltd announced the results of its postal ballot. A resolution to re-appoint Shri Ajay Bhaskar Baliga as a Non-Executive Independent Director for a second term of 5 years (July 27, 2026 to July 25, 2031) was passed. The re-appointment received 99.9992% of the votes in favour out of the total valid votes cast. The total valid votes were 5,84,85,495.

📊 RAMCO INDUSTRIES LTD | 🏷️ Postal Ballot

🌐 Details: https://wegro.app/e4oBBQ

⚡️Instant stock alerts on WhatsApp - Try FREE 👉 https://www.wegro.app/go

$RAMCOIND.NSE"
